Date,SKU,SKU_Name_x,Demand,Forecast_Demand,SKU_Name_y
2025-10-15,BOOK-002,Academic Textbook,16.0,16.306455093077997,Academic Textbook
2025-10-15,BOOK-001,Fiction Novel,12.0,14.227979646417772,
2025-10-15,BEAU-003,Hair Serum 100ml,15.0,13.715347102498722,
2025-10-15,BEAU-002,Lipstick Set,16.0,13.252716394210958,
2025-10-15,BEAU-001,Face Moisturiser,16.0,14.062988574133168,
2025-10-15,BABY-003,Baby Wipes 80ct,14.0,13.520893858329623,
2025-10-15,BABY-002,Nappy Pack 40,11.0,13.22594262376561,
2025-10-15,BABY-001,Baby Monitor,14.0,13.744530400967372,
2025-10-15,AUTO-003,Car Seat Organiser,14.0,14.088174689514467,
2025-10-15,AUTO-002,Tyre Inflator,12.0,13.305460229546911,
2025-10-15,AUTO-001,Dash Cam HD,11.0,11.747868212520576,
2025-10-15,APPL-003,Hand Blender,15.0,13.436029844023857,
2025-10-15,APPL-002,Microwave Oven 20L,13.0,13.82768962544317,
2025-10-15,APPL-001,Air Fryer 5L,12.0,13.524748032946729,
2025-10-15,CLTH-001,Denim Jacket,12.0,11.002380109067012,
2025-10-15,CLTH-002,Cotton T-Shirt,12.0,10.82301190511548,
2025-10-15,HLTH-003,First Aid Kit,16.0,13.343397655276878,
2025-10-15,DIY0-001,Power Drill,11.0,13.273189670500606,
2025-10-15,CLTH-003,Formal Trousers,10.0,11.673388779548564,
2025-10-15,HLTH-001,Vitamin C 60 Tablets,16.0,13.002926712935716,
2025-10-15,GROC-003,Pasta 500g,16.0,19.71499802341526,
2025-10-15,GROC-002,Cooking Oil 1L,23.0,19.68869880021876,
2025-10-15,GROC-001,Ground Coffee 500g,21.0,19.32698832289697,
2025-10-15,GRDN-002,Plant Pots Set,13.0,12.61215349979111,
2025-10-15,GRDN-001,Garden Hose 20m,14.0,14.081581415720825,
2025-10-15,GRDN-003,Pruning Shears,16.0,13.51233301151398,
2025-10-15,FURN-002,Bookshelf 5-Tier,14.0,13.42325232631006,
2025-10-15,FURN-001,Office Chair,12.0,13.838541162501617,
2025-10-15,ELEC-003,Wireless Charger,7.0,7.872201149780329,
2025-10-15,ELEC-002,USB-C Hub 7-Port,9.0,7.218187865517443,
2025-10-15,ELEC-001,Bluetooth Speaker,8.0,7.722384171985157,
2025-10-15,DIY0-003,Adhesive Tape Pack,14.0,13.349213505227365,
2025-10-15,DIY0-002,Sandpaper Pack,12.0,14.136865426907775,
2025-10-15,FURN-003,Bedside Table,14.0,12.9895060265624,
2025-10-16,MUSC-003,Digital Piano,13.0,12.86215374400923,
2025-10-16,OUTD-002,Sleeping Bag,11.0,12.766871135095489,
2025-10-16,OUTD-001,Camping Tent 2P,15.0,13.315500996968831,
2025-10-16,OFFC-003,Desk Organiser,16.0,14.323685377124864,
2025-10-16,OFFC-002,Ballpoint Pens 10pk,13.0,12.663915608526088,
2025-10-16,OFFC-001,A4 Paper Ream,11.0,13.697080092447552,
2025-10-16,MUSC-002,DJ Headphones,13.0,13.746952584353066,
2025-10-16,HOMK-003,Cutting Board,11.0,13.684432553034847,
2025-10-16,MOVI-003,Popcorn Maker,12.0,13.882198741801284,
2025-10-16,MOVI-002,Streaming Voucher,16.0,14.51653398684305,
2025-10-16,MOVI-001,Action DVD Pack,11.0,12.85752558349152,
2025-10-16,JWLY-003,Pearl Bracelet,12.0,14.480842749790298,
2025-10-16,JWLY-002,Gold Earrings,14.0,13.310923389337404,
2025-10-16,JWLY-001,Silver Necklace,16.0,13.890934281289056,
2025-10-16,OUTD-003,Hiking Socks 3-Pack,11.0,13.16970467770978,
2025-10-16,MUSC-001,Acoustic Guitar,11.0,13.528705029421872,
2025-10-16,PCAR-001,Electric Toothbrush,12.0,13.6383195572548,
2025-10-16,SOFT-003,VPN Subscription,11.0,13.130464037544607,
2025-10-16,PCAR-003,Shampoo 400ml,14.0,14.12560807807064,
2025-10-16,HOMK-002,Knife Set 5pc,15.0,12.978946608964756,
2025-10-16,TOYS-003,Jigsaw Puzzle 500pc,11.0,13.9878806246651,
2025-10-16,TOYS-002,Remote Control Car,13.0,13.18309122542292,
2025-10-16,TOYS-001,Building Blocks Set,16.0,13.428799801258045,
2025-10-16,TOOL-003,Adjustable Wrench,15.0,13.346621263848723,
2025-10-16,TOOL-001,Screwdriver Set,12.0,14.10502912449203,
2025-10-16,SPRT-003,Resistance Bands,12.0,14.761855032939136,
2025-10-16,SPRT-002,Dumbbell Pair 5kg,13.0,13.044365871047532,
2025-10-16,SPRT-001,Yoga Mat,12.0,13.434944941702684,
2025-10-16,SOFT-002,Office Suite,12.0,13.018576868460125,
2025-10-16,SOFT-001,Antivirus 1-Year,11.0,6.782513358444951,Antivirus 1-Year
2025-10-16,PETS-003,Pet Collar,16.0,13.581683611576857,
2025-10-16,PETS-002,Cat Litter 5kg,15.0,13.375403629858171,
2025-10-16,PETS-001,Dry Dog Food 2kg,11.0,12.907046712791942,
2025-10-16,PCAR-002,Razor 5-Blade,13.0,13.667110860849808,
2025-10-16,HOMK-001,Non-stick Pan 28cm,11.0,13.52394284731615,
2025-10-16,HLTH-003,First Aid Kit,11.0,14.12211499847292,
2025-10-16,HLTH-002,Digital Thermometer,15.0,14.35290448986703,
2025-10-16,BOOK-003,Self-Help Guide,12.0,13.279412354632347,
2025-10-16,BOOK-002,Academic Textbook,15.0,18.046712358303623,Academic Textbook
2025-10-16,BOOK-001,Fiction Novel,17.0,14.10358478592268,
2025-10-16,BEAU-003,Hair Serum 100ml,12.0,15.152459336406714,
2025-10-16,BEAU-002,Lipstick Set,13.0,13.631724427771989,
2025-10-16,BABY-003,Baby Wipes 80ct,12.0,13.632091701762592,
2025-10-16,CLTH-001,Denim Jacket,9.0,10.654826208018594,
2025-10-16,BABY-002,Nappy Pack 40,13.0,13.247570282021025,
2025-10-16,AUTO-003,Car Seat Organiser,11.0,13.55934833478322,
2025-10-16,AUTO-002,Tyre Inflator,13.0,14.260901517947362,
2025-10-16,AUTO-001,Dash Cam HD,13.0,13.252314364612849,
2025-10-16,APPL-003,Hand Blender,16.0,13.43788327409069,
2025-10-16,APPL-002,Microwave Oven 20L,13.0,13.871185340604866,
2025-10-16,APPL-001,Air Fryer 5L,13.0,12.612454502529866,
2025-10-16,BABY-001,Baby Monitor,12.0,13.05913761650172,
2025-10-16,CLTH-002,Cotton T-Shirt,12.0,10.000778447749738,
2025-10-16,BEAU-001,Face Moisturiser,11.0,14.16936305787774,
2025-10-16,DIY0-001,Power Drill,16.0,13.107420314487324,
2025-10-16,CLTH-003,Formal Trousers,8.0,10.720756513449988,
2025-10-16,GROC-003,Pasta 500g,23.0,18.48322921772914,
2025-10-16,GROC-002,Cooking Oil 1L,18.0,19.342782350970232,
2025-10-16,GROC-001,Ground Coffee 500g,16.0,19.326830189708204,
2025-10-16,GRDN-003,Pruning Shears,13.0,13.286043610350143,
2025-10-16,GRDN-002,Plant Pots Set,14.0,11.93488202842487,
2025-10-16,GRDN-001,Garden Hose 20m,12.0,13.417948307914138,
2025-10-16,FURN-003,Bedside Table,15.0,14.030977161098775,
2025-10-16,HLTH-001,Vitamin C 60 Tablets,13.0,14.06659634906247,
2025-10-16,FURN-001,Office Chair,11.0,14.26052040599463,
2025-10-16,ELEC-003,Wireless Charger,8.0,8.006939587230985,
2025-10-16,ELEC-002,USB-C Hub 7-Port,8.0,8.034305769188926,
2025-10-16,ELEC-001,Bluetooth Speaker,7.0,8.018102020631535,
2025-10-16,DIY0-003,Adhesive Tape Pack,11.0,13.49215051779164,
2025-10-16,DIY0-002,Sandpaper Pack,12.0,14.75409928591409,
2025-10-16,FURN-002,Bookshelf 5-Tier,12.0,13.308331069678196,
2025-10-17,OUTD-003,Hiking Socks 3-Pack,13.0,13.215505252814316,
2025-10-17,OUTD-002,Sleeping Bag,14.0,13.545032052449027,
2025-10-17,OUTD-001,Camping Tent 2P,12.0,12.940644666019608,
2025-10-17,OFFC-003,Desk Organiser,14.0,14.015514658488073,
2025-10-17,OFFC-002,Ballpoint Pens 10pk,12.0,14.05837732379796,
2025-10-17,OFFC-001,A4 Paper Ream,10.0,13.072094483107414,
2025-10-17,MUSC-003,Digital Piano,14.0,13.56210352477636,
2025-10-17,MUSC-002,DJ Headphones,14.0,13.438618572605677,
2025-10-17,MOVI-001,Action DVD Pack,15.0,12.943592426304551,
2025-10-17,MOVI-003,Popcorn Maker,16.0,13.985689664610735,
2025-10-17,MOVI-002,Streaming Voucher,11.0,13.49716448516634,
2025-10-17,JWLY-003,Pearl Bracelet,12.0,14.240366187738635,
2025-10-17,JWLY-002,Gold Earrings,12.0,13.63715467875993,
2025-10-17,JWLY-001,Silver Necklace,14.0,14.140096338465511,
2025-10-17,HOMK-003,Cutting Board,14.0,13.559422383637104,
2025-10-17,MUSC-001,Acoustic Guitar,11.0,12.842999849441917,
2025-10-17,PCAR-001,Electric Toothbrush,16.0,13.552253646141962,
2025-10-17,TOYS-003,Jigsaw Puzzle 500pc,16.0,13.822624249601509,
2025-10-17,PCAR-003,Shampoo 400ml,14.0,12.920317302350435,
2025-10-17,HOMK-002,Knife Set 5pc,13.0,13.498187345285585,
2025-10-17,TOYS-002,Remote Control Car,14.0,13.876325898400127,
2025-10-17,TOYS-001,Building Blocks Set,16.0,13.75584970235228,
2025-10-17,TOOL-003,Adjustable Wrench,12.0,13.731192433001954,
2025-10-17,TOOL-001,Screwdriver Set,16.0,13.766912577899593,
2025-10-17,SPRT-003,Resistance Bands,13.0,13.808743995671035,
2025-10-17,SPRT-002,Dumbbell Pair 5kg,15.0,13.6380300294343,
2025-10-17,SPRT-001,Yoga Mat,11.0,13.434415385211713,
2025-10-17,SOFT-003,VPN Subscription,13.0,13.043514920158527,
2025-10-17,SOFT-002,Office Suite,13.0,13.028016648244837,
2025-10-17,PETS-003,Pet Collar,14.0,14.21855124422022,
2025-10-17,PETS-002,Cat Litter 5kg,16.0,13.932379713390157,
2025-10-17,PETS-001,Dry Dog Food 2kg,13.0,13.848188355782678,
2025-10-17,PCAR-002,Razor 5-Blade,15.0,13.559214364604737,
2025-10-17,HOMK-001,Non-stick Pan 28cm,15.0,13.349631389221743,
2025-10-17,HLTH-003,First Aid Kit,12.0,13.293765677060602,
2025-10-17,HLTH-002,Digital Thermometer,14.0,13.0041624397367,
2025-10-17,BOOK-003,Self-Help Guide,12.0,13.722369803676129,
2025-10-17,BOOK-002,Academic Textbook,17.0,16.80400993421838,Academic Textbook
2025-10-17,BOOK-001,Fiction Novel,15.0,14.669669647369176,
2025-10-17,BEAU-003,Hair Serum 100ml,16.0,13.237466878138656,
2025-10-17,BEAU-002,Lipstick Set,16.0,13.50964690872398,
2025-10-17,BABY-003,Baby Wipes 80ct,11.0,13.892279073462907,
2025-10-17,CLTH-001,Denim Jacket,11.0,10.105806453003616,
2025-10-17,BABY-002,Nappy Pack 40,11.0,14.016923730171078,
2025-10-17,AUTO-003,Car Seat Organiser,16.0,13.06917395373672,
2025-10-17,AUTO-002,Tyre Inflator,14.0,14.655147237625073,
2025-10-17,AUTO-001,Dash Cam HD,13.0,11.908156250996443,
2025-10-17,APPL-003,Hand Blender,11.0,14.26196298576726,
2025-10-17,APPL-002,Microwave Oven 20L,14.0,13.677416116566032,
2025-10-17,APPL-001,Air Fryer 5L,12.0,12.988100606827784,
2025-10-17,BABY-001,Baby Monitor,11.0,12.83801488157015,
2025-10-17,CLTH-002,Cotton T-Shirt,12.0,10.181874538118398,
2025-10-17,BEAU-001,Face Moisturiser,14.0,13.630662145862434,
2025-10-17,DIY0-001,Power Drill,14.0,13.09740762276842,
2025-10-17,CLTH-003,Formal Trousers,9.0,10.807197123239828,
2025-10-17,GROC-003,Pasta 500g,21.0,18.57563270692268,
2025-10-17,GROC-002,Cooking Oil 1L,19.0,18.77313739323163,
2025-10-17,GROC-001,Ground Coffee 500g,17.0,19.93072133621602,
2025-10-17,GRDN-003,Pruning Shears,12.0,13.833764083556616,
2025-10-17,GRDN-002,Plant Pots Set,11.0,12.1654333121541,
2025-10-17,GRDN-001,Garden Hose 20m,15.0,13.937392138501473,
2025-10-17,FURN-003,Bedside Table,15.0,12.426533171610211,
2025-10-17,HLTH-001,Vitamin C 60 Tablets,12.0,14.497012221567516,
2025-10-17,FURN-001,Office Chair,12.0,13.562577932057522,
2025-10-17,ELEC-003,Wireless Charger,7.0,8.163760415437613,
2025-10-17,ELEC-002,USB-C Hub 7-Port,7.0,7.955661356073874,
2025-10-17,ELEC-001,Bluetooth Speaker,8.0,7.561061530809323,
2025-10-17,DIY0-003,Adhesive Tape Pack,12.0,12.479808550216266,
2025-10-17,DIY0-002,Sandpaper Pack,13.0,14.177054238051436,
2025-10-17,FURN-002,Bookshelf 5-Tier,16.0,13.89037846457813,
2025-10-18,OUTD-003,Hiking Socks 3-Pack,13.0,13.116880810115116,
2025-10-18,OUTD-002,Sleeping Bag,14.0,13.10138191508724,
2025-10-18,OUTD-001,Camping Tent 2P,11.0,12.72920053337453,
2025-10-18,OFFC-003,Desk Organiser,15.0,14.793911833242651,
2025-10-18,OFFC-002,Ballpoint Pens 10pk,13.0,13.481973720937722,
2025-10-18,OFFC-001,A4 Paper Ream,15.0,13.07188437392139,
2025-10-18,MUSC-003,Digital Piano,12.0,14.320388307019185,
2025-10-18,MUSC-002,DJ Headphones,14.0,13.515605626397784,
2025-10-18,MOVI-001,Action DVD Pack,12.0,13.827485156166777,
2025-10-18,MOVI-003,Popcorn Maker,14.0,13.56156207878074,
2025-10-18,MOVI-002,Streaming Voucher,14.0,13.622067432114118,
2025-10-18,JWLY-003,Pearl Bracelet,14.0,14.42295408386775,
2025-10-18,JWLY-002,Gold Earrings,14.0,12.955222964770488,
2025-10-18,JWLY-001,Silver Necklace,13.0,13.764258676215972,
2025-10-18,HOMK-003,Cutting Board,16.0,13.626729285854628,
2025-10-18,MUSC-001,Acoustic Guitar,11.0,13.45547405655224,
2025-10-18,PCAR-001,Electric Toothbrush,11.0,13.216722489458128,
2025-10-18,TOYS-003,Jigsaw Puzzle 500pc,14.0,13.97504547229242,
2025-10-18,PCAR-003,Shampoo 400ml,14.0,13.092803376263191,
2025-10-18,HOMK-002,Knife Set 5pc,12.0,12.786685112330582,
2025-10-18,TOYS-002,Remote Control Car,13.0,14.242182876094276,
2025-10-18,TOYS-001,Building Blocks Set,11.0,13.842459392154144,
2025-10-18,TOOL-003,Adjustable Wrench,12.0,13.385011905280598,
2025-10-18,TOOL-001,Screwdriver Set,15.0,12.90958674160264,
2025-10-18,SPRT-003,Resistance Bands,13.0,13.635063607651242,
2025-10-18,SPRT-002,Dumbbell Pair 5kg,14.0,14.039400903464967,
2025-10-18,SPRT-001,Yoga Mat,16.0,13.520453910202091,
2025-10-18,SOFT-003,VPN Subscription,13.0,13.072170694228316,
2025-10-18,SOFT-002,Office Suite,13.0,12.941303796756223,
2025-10-18,PETS-003,Pet Collar,13.0,13.330897578311182,
2025-10-18,PETS-002,Cat Litter 5kg,12.0,13.211990740220502,
2025-10-18,PETS-001,Dry Dog Food 2kg,13.0,12.941834935649158,
2025-10-18,PCAR-002,Razor 5-Blade,14.0,13.46095285192837,
2025-10-18,HOMK-001,Non-stick Pan 28cm,15.0,12.511389393914712,
2025-10-18,HLTH-003,First Aid Kit,12.0,14.474000676011247,
2025-10-18,HLTH-002,Digital Thermometer,13.0,12.770464298548632,
2025-10-18,BOOK-003,Self-Help Guide,15.0,13.471162115958023,
2025-10-18,BOOK-002,Academic Textbook,12.0,16.307045406784017,Academic Textbook
2025-10-18,BOOK-001,Fiction Novel,15.0,14.141367168387726,
2025-10-18,BEAU-003,Hair Serum 100ml,13.0,14.918801292573182,
2025-10-18,BEAU-002,Lipstick Set,14.0,13.636108111182214,
2025-10-18,BEAU-001,Face Moisturiser,16.0,14.11121365593511,
2025-10-18,CLTH-001,Denim Jacket,12.0,11.076647115370571,
2025-10-18,BABY-003,Baby Wipes 80ct,16.0,13.921118698457208,
2025-10-18,BABY-001,Baby Monitor,11.0,13.645675189301356,
2025-10-18,AUTO-003,Car Seat Organiser,11.0,14.059143133014,
2025-10-18,AUTO-002,Tyre Inflator,16.0,13.99058416257503,
2025-10-18,AUTO-001,Dash Cam HD,15.0,13.069905880120556,
2025-10-18,APPL-003,Hand Blender,13.0,14.356673719626192,
2025-10-18,APPL-002,Microwave Oven 20L,11.0,13.01258073550961,
2025-10-18,BABY-002,Nappy Pack 40,13.0,13.13143587643686,
2025-10-18,CLTH-002,Cotton T-Shirt,9.0,10.545672225686854,
2025-10-18,APPL-001,Air Fryer 5L,12.0,12.592513366417943,
2025-10-18,DIY0-001,Power Drill,15.0,12.356733873920597,
2025-10-18,HLTH-001,Vitamin C 60 Tablets,15.0,14.215624187094392,
2025-10-18,GROC-003,Pasta 500g,19.0,20.287372559684112,
2025-10-18,GROC-002,Cooking Oil 1L,19.0,19.597720320858244,
2025-10-18,GROC-001,Ground Coffee 500g,18.0,19.09184534545505,
2025-10-18,CLTH-003,Formal Trousers,11.0,10.730783690400452,
2025-10-18,GRDN-002,Plant Pots Set,12.0,12.453620399607855,
2025-10-18,GRDN-001,Garden Hose 20m,14.0,14.03359321206498,
2025-10-18,GRDN-003,Pruning Shears,15.0,12.565000892581253,
2025-10-18,FURN-002,Bookshelf 5-Tier,12.0,13.60899893888818,
2025-10-18,FURN-001,Office Chair,12.0,13.086864144010317,
2025-10-18,ELEC-003,Wireless Charger,9.0,8.034095062368978,
2025-10-18,ELEC-002,USB-C Hub 7-Port,7.0,7.752028678526422,
2025-10-18,ELEC-001,Bluetooth Speaker,8.0,8.172394810964004,
2025-10-18,DIY0-003,Adhesive Tape Pack,12.0,12.30215434204894,
2025-10-18,DIY0-002,Sandpaper Pack,13.0,14.205668932648951,
2025-10-18,FURN-003,Bedside Table,13.0,13.709284536046386,
2025-10-19,OUTD-001,Camping Tent 2P,14.0,12.77729218368001,
2025-10-19,OFFC-003,Desk Organiser,17.0,14.091502775704033,
2025-10-19,OFFC-002,Ballpoint Pens 10pk,11.0,13.230865018085144,
2025-10-19,OFFC-001,A4 Paper Ream,12.0,13.14856960685313,
2025-10-19,MUSC-003,Digital Piano,15.0,12.998113869040672,
2025-10-19,MUSC-002,DJ Headphones,16.0,13.399933285204572,
2025-10-19,HOMK-003,Cutting Board,16.0,13.867121971231263,
2025-10-19,MOVI-003,Popcorn Maker,12.0,13.233371108241856,
2025-10-19,MOVI-002,Streaming Voucher,15.0,14.56430847918947,
2025-10-19,MOVI-001,Action DVD Pack,12.0,13.06767350820401,
2025-10-19,JWLY-003,Pearl Bracelet,14.0,14.249784030815324,
2025-10-19,JWLY-002,Gold Earrings,16.0,13.40627387832005,
2025-10-19,JWLY-001,Silver Necklace,11.0,14.830738124395976,
2025-10-19,OUTD-002,Sleeping Bag,12.0,12.215182035289374,
2025-10-19,MUSC-001,Acoustic Guitar,14.0,14.337198265631905,
2025-10-19,OUTD-003,Hiking Socks 3-Pack,11.0,13.605634347468795,
2025-10-19,SOFT-003,VPN Subscription,11.0,13.062290956427956,
2025-10-19,PCAR-002,Razor 5-Blade,12.0,13.362691070809491,
2025-10-19,HOMK-002,Knife Set 5pc,12.0,12.469405117738042,
2025-10-19,TOYS-002,Remote Control Car,11.0,12.836340734592168,
2025-10-19,TOYS-001,Building Blocks Set,12.0,13.765575960243938,
2025-10-19,TOOL-003,Adjustable Wrench,13.0,13.471513298316292,
2025-10-19,TOOL-001,Screwdriver Set,13.0,14.129119161566871,
2025-10-19,SPRT-003,Resistance Bands,12.0,13.365156106551852,
2025-10-19,SPRT-002,Dumbbell Pair 5kg,12.0,13.450375948506377,
2025-10-19,SPRT-001,Yoga Mat,12.0,13.635348777461235,
2025-10-19,SOFT-002,Office Suite,13.0,13.133434561591097,
2025-10-19,PETS-003,Pet Collar,15.0,14.286181814242518,
2025-10-19,PETS-002,Cat Litter 5kg,11.0,12.78933385035598,
2025-10-19,PETS-001,Dry Dog Food 2kg,13.0,13.940723764989167,
2025-10-19,PCAR-003,Shampoo 400ml,11.0,13.120769910423546,
2025-10-19,PCAR-001,Electric Toothbrush,15.0,12.967540104704048,
2025-10-19,HOMK-001,Non-stick Pan 28cm,14.0,12.048421213005025,
2025-10-19,TOYS-003,Jigsaw Puzzle 500pc,14.0,13.684652081085432,
2025-10-19,HLTH-002,Digital Thermometer,16.0,13.132739722370436,
2025-10-19,BOOK-003,Self-Help Guide,16.0,13.90447810224136,
2025-10-19,BOOK-002,Academic Textbook,14.0,17.900934599013567,Academic Textbook
2025-10-19,BOOK-001,Fiction Novel,16.0,14.784253619179756,
2025-10-19,BEAU-003,Hair Serum 100ml,14.0,13.369217541887366,
2025-10-19,BEAU-002,Lipstick Set,13.0,12.808286181475305,
2025-10-19,BEAU-001,Face Moisturiser,13.0,14.812922880676975,
2025-10-19,BABY-003,Baby Wipes 80ct,11.0,13.323392427423782,
2025-10-19,BABY-002,Nappy Pack 40,14.0,13.092392778767405,
2025-10-19,BABY-001,Baby Monitor,13.0,13.857218670265825,
2025-10-19,AUTO-003,Car Seat Organiser,14.0,13.617027029731798,
2025-10-19,AUTO-002,Tyre Inflator,12.0,13.691792047835106,
2025-10-19,AUTO-001,Dash Cam HD,11.0,12.628258341754282,
2025-10-19,APPL-003,Hand Blender,15.0,12.867877183305533,
2025-10-19,APPL-002,Microwave Oven 20L,12.0,14.107058789504933,
2025-10-19,APPL-001,Air Fryer 5L,14.0,13.23809293269496,
2025-10-19,CLTH-001,Denim Jacket,10.0,10.748873481448989,
2025-10-19,CLTH-002,Cotton T-Shirt,11.0,10.47678009009324,
2025-10-19,HLTH-003,First Aid Kit,13.0,13.040208723067591,
2025-10-19,DIY0-001,Power Drill,14.0,12.814352777795545,
2025-10-19,CLTH-003,Formal Trousers,12.0,10.596889800422318,
2025-10-19,HLTH-001,Vitamin C 60 Tablets,13.0,14.80959491578527,
2025-10-19,GROC-003,Pasta 500g,18.0,19.801455777974923,
2025-10-19,GROC-002,Cooking Oil 1L,19.0,20.662705796809256,
2025-10-19,GROC-001,Ground Coffee 500g,20.0,19.8015561396413,
2025-10-19,GRDN-002,Plant Pots Set,15.0,11.925307636579284,
2025-10-19,GRDN-001,Garden Hose 20m,11.0,13.5526461350494,
2025-10-19,GRDN-003,Pruning Shears,16.0,14.179546886044172,
2025-10-19,FURN-002,Bookshelf 5-Tier,14.0,14.181352231126862,
2025-10-19,FURN-001,Office Chair,16.0,13.432371882133474,
2025-10-19,ELEC-003,Wireless Charger,8.0,7.983463964928273,
2025-10-19,ELEC-002,USB-C Hub 7-Port,9.0,8.24067788030162,
2025-10-19,ELEC-001,Bluetooth Speaker,7.0,7.9678939833934095,
2025-10-19,DIY0-003,Adhesive Tape Pack,13.0,13.784060221920104,
2025-10-19,DIY0-002,Sandpaper Pack,14.0,14.090078039732743,
2025-10-19,FURN-003,Bedside Table,11.0,12.785888758860724,
2025-10-20,MUSC-003,Digital Piano,15.0,13.951133392774963,
2025-10-20,OUTD-002,Sleeping Bag,16.0,13.470824733556276,
2025-10-20,OUTD-001,Camping Tent 2P,13.0,13.278290992266342,
2025-10-20,OFFC-003,Desk Organiser,14.0,14.339043860069031,
2025-10-20,OFFC-002,Ballpoint Pens 10pk,12.0,13.834887298577954,
2025-10-20,OFFC-001,A4 Paper Ream,14.0,12.515294394231994,
2025-10-20,MUSC-002,DJ Headphones,12.0,14.01159143568741,
2025-10-20,HOMK-003,Cutting Board,12.0,13.78815202549363,
2025-10-20,MOVI-003,Popcorn Maker,16.0,13.459942958214064,
2025-10-20,MOVI-002,Streaming Voucher,14.0,14.490704547502684,
2025-10-20,MOVI-001,Action DVD Pack,11.0,13.769577875505176,
2025-10-20,JWLY-003,Pearl Bracelet,16.0,14.756151974456476,
2025-10-20,JWLY-002,Gold Earrings,13.0,12.955137722256886,
2025-10-20,JWLY-001,Silver Necklace,11.0,13.326028941959343,
2025-10-20,OUTD-003,Hiking Socks 3-Pack,12.0,13.696037373157866,
2025-10-20,MUSC-001,Acoustic Guitar,14.0,13.678577051330004,
2025-10-20,PCAR-001,Electric Toothbrush,12.0,13.28342441189341,
2025-10-20,SOFT-003,VPN Subscription,14.0,12.940796833642285,
2025-10-20,PCAR-003,Shampoo 400ml,12.0,13.803695020321054,
2025-10-20,HOMK-002,Knife Set 5pc,14.0,12.653216656421742,
2025-10-20,TOYS-003,Jigsaw Puzzle 500pc,13.0,13.830510137882172,
2025-10-20,TOYS-002,Remote Control Car,16.0,14.586303203688168,
2025-10-20,TOYS-001,Building Blocks Set,14.0,14.688314817878362,
2025-10-20,TOOL-003,Adjustable Wrench,13.0,13.273409553554371,
2025-10-20,TOOL-001,Screwdriver Set,13.0,14.459191230204455,
2025-10-20,SPRT-003,Resistance Bands,14.0,13.9115448442235,
2025-10-20,SPRT-002,Dumbbell Pair 5kg,15.0,13.465854149337703,
2025-10-20,SPRT-001,Yoga Mat,14.0,13.44458524719893,
2025-10-20,SOFT-002,Office Suite,14.0,13.185343059028876,
2025-10-20,PETS-003,Pet Collar,14.0,13.823147252906644,
2025-10-20,PETS-002,Cat Litter 5kg,15.0,13.718998478026908,
2025-10-20,PETS-001,Dry Dog Food 2kg,15.0,13.597369463112784,
2025-10-20,PCAR-002,Razor 5-Blade,16.0,14.140985179672096,
2025-10-20,HOMK-001,Non-stick Pan 28cm,13.0,13.00976187089274,
2025-10-20,HLTH-003,First Aid Kit,15.0,12.660116762955354,
2025-10-20,HLTH-002,Digital Thermometer,16.0,13.47510059935491,
2025-10-20,BOOK-003,Self-Help Guide,15.0,14.015921728932106,
2025-10-20,BOOK-002,Academic Textbook,13.0,16.24572802340597,Academic Textbook
2025-10-20,BOOK-001,Fiction Novel,13.0,13.186053139732952,
2025-10-20,BEAU-003,Hair Serum 100ml,12.0,14.489860519985672,
2025-10-20,BEAU-002,Lipstick Set,11.0,14.1158991975848,
2025-10-20,BEAU-001,Face Moisturiser,14.0,14.592954273767166,
2025-10-20,CLTH-001,Denim Jacket,12.0,10.156886682770304,
2025-10-20,BABY-003,Baby Wipes 80ct,11.0,13.3972798020499,
2025-10-20,BABY-001,Baby Monitor,14.0,13.55175769676663,
2025-10-20,AUTO-003,Car Seat Organiser,14.0,13.007079758103288,
2025-10-20,AUTO-002,Tyre Inflator,14.0,13.284717952503833,
2025-10-20,AUTO-001,Dash Cam HD,12.0,13.274067999736944,
2025-10-20,APPL-003,Hand Blender,12.0,13.161808132484722,
2025-10-20,APPL-002,Microwave Oven 20L,16.0,13.570570818155632,
2025-10-20,BABY-002,Nappy Pack 40,13.0,12.45747049110431,
2025-10-20,CLTH-002,Cotton T-Shirt,12.0,10.630388549908172,
2025-10-20,APPL-001,Air Fryer 5L,15.0,13.763957920273176,
2025-10-20,DIY0-001,Power Drill,10.0,13.073308177674493,
2025-10-20,HLTH-001,Vitamin C 60 Tablets,15.0,13.716982856303291,
2025-10-20,GROC-003,Pasta 500g,21.0,20.42732745179841,
2025-10-20,GROC-002,Cooking Oil 1L,18.0,18.49455642456689,
2025-10-20,GROC-001,Ground Coffee 500g,23.0,19.43542734570753,
2025-10-20,CLTH-003,Formal Trousers,9.0,10.64442314440156,
2025-10-20,GRDN-002,Plant Pots Set,12.0,12.601817697145975,
2025-10-20,GRDN-001,Garden Hose 20m,14.0,13.665963872087232,
2025-10-20,GRDN-003,Pruning Shears,11.0,12.33829548394472,
2025-10-20,FURN-002,Bookshelf 5-Tier,12.0,13.35912315333876,
2025-10-20,FURN-001,Office Chair,11.0,13.151191585399678,
2025-10-20,ELEC-003,Wireless Charger,8.0,7.9727499177577235,
2025-10-20,ELEC-002,USB-C Hub 7-Port,9.0,8.140730370433687,
2025-10-20,ELEC-001,Bluetooth Speaker,7.0,7.627806147210899,
