Date,SKU,SKU_Name,Demand,Forecast_Demand
2025-07-30,AUTO-003,Car Seat Organiser,15.0,13.664690751511312
2025-07-30,AUTO-002,Tyre Inflator,16.0,13.212861723541888
2025-07-30,AUTO-001,Dash Cam HD,13.0,11.853564421561222
2025-07-30,APPL-003,Hand Blender,15.0,13.32569277839228
2025-07-30,APPL-002,Microwave Oven 20L,14.0,14.70375564573241
2025-07-30,APPL-001,Air Fryer 5L,11.0,13.711897813385765
2025-07-30,CLTH-001,Denim Jacket,9.0,11.02387123871464
2025-07-30,CLTH-002,Cotton T-Shirt,9.0,11.132132400196156
2025-07-30,HLTH-003,First Aid Kit,11.0,13.33212335106658
2025-07-30,DIY0-001,Power Drill,12.0,12.935610053758662
2025-07-30,CLTH-003,Formal Trousers,13.0,11.835688881967055
2025-07-30,HLTH-001,Vitamin C 60 Tablets,14.0,13.483243391519087
2025-07-30,GROC-003,Pasta 500g,19.0,20.482885902424638
2025-07-30,GROC-002,Cooking Oil 1L,16.0,19.754121817894035
2025-07-30,GROC-001,Ground Coffee 500g,21.0,19.295391803907037
2025-07-30,GRDN-002,Plant Pots Set,12.0,12.68051474351476
2025-07-30,GRDN-001,Garden Hose 20m,12.0,14.21411474195062
2025-07-30,GRDN-003,Pruning Shears,13.0,13.329254919204333
2025-07-30,FURN-002,Bookshelf 5-Tier,12.0,13.528322428355256
2025-07-30,FURN-001,Office Chair,13.0,14.15341014512988
2025-07-30,ELEC-003,Wireless Charger,6.0,7.784755303531466
2025-07-30,ELEC-002,USB-C Hub 7-Port,8.0,7.96609810454687
2025-07-30,ELEC-001,Bluetooth Speaker,8.0,7.89138748860746
2025-07-30,DIY0-003,Adhesive Tape Pack,15.0,13.881062291335365
2025-07-30,DIY0-002,Sandpaper Pack,16.0,14.767609197768913
2025-07-30,FURN-003,Bedside Table,11.0,13.746755093696244
2025-07-31,MUSC-003,Digital Piano,13.0,13.138220833386614
2025-07-31,OUTD-002,Sleeping Bag,12.0,12.71843322331181
2025-07-31,OUTD-001,Camping Tent 2P,11.0,13.300347963318792
2025-07-31,OFFC-003,Desk Organiser,14.0,14.061318430983173
2025-07-31,OFFC-002,Ballpoint Pens 10pk,13.0,13.159996667341476
2025-07-31,OFFC-001,A4 Paper Ream,11.0,13.828356269041477
2025-07-31,MUSC-002,DJ Headphones,15.0,13.692182826415266
2025-07-31,HOMK-003,Cutting Board,15.0,14.370836647958122
2025-07-31,MOVI-003,Popcorn Maker,12.0,14.128063267601382
2025-07-31,MOVI-002,Streaming Voucher,13.0,14.000480796337648
2025-07-31,MOVI-001,Action DVD Pack,14.0,12.881020274934764
2025-07-31,JWLY-003,Pearl Bracelet,16.0,15.037215462700416
2025-07-31,JWLY-002,Gold Earrings,13.0,13.024600244014454
2025-07-31,JWLY-001,Silver Necklace,16.0,13.890134451482336
2025-07-31,OUTD-003,Hiking Socks 3-Pack,12.0,13.513171395556894
2025-07-31,MUSC-001,Acoustic Guitar,12.0,14.029978319357657
2025-07-31,PCAR-001,Electric Toothbrush,12.0,13.543448345815529
2025-07-31,SOFT-003,VPN Subscription,12.0,13.7030026125202
2025-07-31,PCAR-003,Shampoo 400ml,13.0,13.808207610761034
2025-07-31,HOMK-002,Knife Set 5pc,14.0,13.072490900833232
2025-07-31,TOYS-003,Jigsaw Puzzle 500pc,14.0,14.429562466111436
2025-07-31,TOYS-002,Remote Control Car,17.0,13.546880333451954
2025-07-31,TOYS-001,Building Blocks Set,16.0,13.250291122781258
2025-07-31,TOOL-003,Adjustable Wrench,11.0,13.280114570395597
2025-07-31,TOOL-002,Hammer 500g,11.0,12.977522775611948
2025-07-31,TOOL-001,Screwdriver Set,13.0,14.456355730524637
2025-07-31,SPRT-003,Resistance Bands,12.0,14.340611418614792
2025-07-31,SPRT-002,Dumbbell Pair 5kg,15.0,13.149550872090677
2025-07-31,SPRT-001,Yoga Mat,14.0,13.43278381213552
2025-07-31,SOFT-002,Office Suite,12.0,13.39112849171566
2025-07-31,SOFT-001,Antivirus 1-Year,13.0,12.686645739918454
2025-07-31,PETS-003,Pet Collar,14.0,13.721427272308778
2025-07-31,PETS-002,Cat Litter 5kg,15.0,13.947463397878122
2025-07-31,PETS-001,Dry Dog Food 2kg,12.0,13.115365518730956
2025-07-31,PCAR-002,Razor 5-Blade,13.0,13.917709750253486
2025-07-31,HOMK-001,Non-stick Pan 28cm,12.0,13.146863034544785
2025-07-31,HLTH-003,First Aid Kit,15.0,14.283191672561138
2025-07-31,HLTH-002,Digital Thermometer,12.0,13.860346663661328
2025-07-31,BOOK-003,Self-Help Guide,14.0,13.439111477901989
2025-07-31,BOOK-002,Academic Textbook,14.0,14.136391370673756
2025-07-31,BOOK-001,Fiction Novel,15.0,14.763380954783605
2025-07-31,BEAU-003,Hair Serum 100ml,15.0,15.36799554633486
2025-07-31,BEAU-002,Lipstick Set,12.0,13.82764070500052
2025-07-31,BABY-003,Baby Wipes 80ct,13.0,13.15187906445368
2025-07-31,CLTH-001,Denim Jacket,9.0,10.84903437483619
2025-07-31,BABY-002,Nappy Pack 40,13.0,13.26259388450618
2025-07-31,AUTO-003,Car Seat Organiser,13.0,13.651060864614797
2025-07-31,AUTO-002,Tyre Inflator,14.0,13.951048812996529
2025-07-31,AUTO-001,Dash Cam HD,13.0,13.38802531310041
2025-07-31,APPL-003,Hand Blender,16.0,13.584371393061444
2025-07-31,APPL-002,Microwave Oven 20L,13.0,14.178788447473272
2025-07-31,APPL-001,Air Fryer 5L,11.0,13.177810272088491
2025-07-31,BABY-001,Baby Monitor,12.0,13.53230802918026
2025-07-31,CLTH-002,Cotton T-Shirt,9.0,10.534629630703876
2025-07-31,BEAU-001,Face Moisturiser,14.0,13.874981376318694
2025-07-31,DIY0-001,Power Drill,14.0,12.981297752537529
2025-07-31,CLTH-003,Formal Trousers,13.0,10.536545286893617
2025-07-31,GROC-003,Pasta 500g,19.0,19.05703403088866
2025-07-31,GROC-002,Cooking Oil 1L,21.0,20.126062006722485
2025-07-31,GROC-001,Ground Coffee 500g,21.0,18.733732039055237
2025-07-31,GRDN-003,Pruning Shears,13.0,13.350051299729422
2025-07-31,GRDN-002,Plant Pots Set,12.0,12.147193303064965
2025-07-31,GRDN-001,Garden Hose 20m,12.0,13.580441125259217
2025-07-31,FURN-003,Bedside Table,13.0,14.29503925087374
2025-07-31,HLTH-001,Vitamin C 60 Tablets,13.0,13.936706686094622
2025-07-31,FURN-001,Office Chair,15.0,14.919098434238531
2025-07-31,ELEC-003,Wireless Charger,7.0,7.932118138813445
2025-07-31,ELEC-002,USB-C Hub 7-Port,9.0,8.421548517642506
2025-07-31,ELEC-001,Bluetooth Speaker,9.0,8.013825700338218
2025-07-31,DIY0-003,Adhesive Tape Pack,11.0,13.542901403434085
2025-07-31,DIY0-002,Sandpaper Pack,16.0,14.84769645311292
2025-07-31,FURN-002,Bookshelf 5-Tier,15.0,13.243643676371734
2025-08-01,OUTD-003,Hiking Socks 3-Pack,12.0,13.164651328376411
2025-08-01,OUTD-002,Sleeping Bag,13.0,13.833155957541267
2025-08-01,OUTD-001,Camping Tent 2P,10.0,13.040834383439869
2025-08-01,OFFC-003,Desk Organiser,14.0,12.753136296411936
2025-08-01,OFFC-002,Ballpoint Pens 10pk,12.0,13.091275783486813
2025-08-01,OFFC-001,A4 Paper Ream,11.0,13.165224457672076
2025-08-01,MUSC-003,Digital Piano,13.0,13.760118367859029
2025-08-01,MUSC-002,DJ Headphones,11.0,13.422909681542617
2025-08-01,MOVI-001,Action DVD Pack,12.0,13.40018908607139
2025-08-01,MOVI-003,Popcorn Maker,11.0,13.77938151950601
2025-08-01,MOVI-002,Streaming Voucher,17.0,13.519002362554106
2025-08-01,JWLY-003,Pearl Bracelet,12.0,14.2006032276562
2025-08-01,JWLY-002,Gold Earrings,14.0,13.492601616016817
2025-08-01,JWLY-001,Silver Necklace,13.0,14.024741853610664
2025-08-01,HOMK-003,Cutting Board,16.0,13.466478806138095
2025-08-01,MUSC-001,Acoustic Guitar,12.0,13.0768663770596
2025-08-01,PCAR-001,Electric Toothbrush,13.0,14.332231416919438
2025-08-01,TOYS-003,Jigsaw Puzzle 500pc,16.0,14.092453138136058
2025-08-01,PCAR-003,Shampoo 400ml,14.0,13.039387921196552
2025-08-01,HOMK-002,Knife Set 5pc,13.0,13.495153152626726
2025-08-01,TOYS-002,Remote Control Car,14.0,14.75817122428515
2025-08-01,TOYS-001,Building Blocks Set,15.0,13.721974553290458
2025-08-01,TOOL-003,Adjustable Wrench,12.0,13.731880230443192
2025-08-01,TOOL-002,Hammer 500g,14.0,14.446824542833944
2025-08-01,TOOL-001,Screwdriver Set,13.0,14.111189202702176
2025-08-01,SPRT-003,Resistance Bands,13.0,14.109512796427088
2025-08-01,SPRT-002,Dumbbell Pair 5kg,13.0,14.021935696559398
2025-08-01,SPRT-001,Yoga Mat,15.0,13.942413534564428
2025-08-01,SOFT-003,VPN Subscription,14.0,13.174131138393884
2025-08-01,SOFT-002,Office Suite,13.0,12.275721179639987
2025-08-01,SOFT-001,Antivirus 1-Year,15.0,13.205814578733513
2025-08-01,PETS-003,Pet Collar,14.0,14.668667770466534
2025-08-01,PETS-002,Cat Litter 5kg,16.0,13.80321501290186
2025-08-01,PETS-001,Dry Dog Food 2kg,13.0,14.027820902176137
2025-08-01,PCAR-002,Razor 5-Blade,12.0,13.87825810792464
2025-08-01,HOMK-001,Non-stick Pan 28cm,13.0,12.914748610191715
2025-08-01,HLTH-003,First Aid Kit,16.0,13.550124654894915
2025-08-01,HLTH-002,Digital Thermometer,14.0,12.934528945836096
2025-08-01,BOOK-003,Self-Help Guide,11.0,13.98703758997458
2025-08-01,BOOK-002,Academic Textbook,14.0,13.4426641073004
2025-08-01,BOOK-001,Fiction Novel,14.0,14.991601917740914
2025-08-01,BEAU-003,Hair Serum 100ml,17.0,13.241194693916867
2025-08-01,BEAU-002,Lipstick Set,15.0,14.1999163009323
2025-08-01,BABY-003,Baby Wipes 80ct,11.0,13.698863719214476
2025-08-01,CLTH-001,Denim Jacket,10.0,10.106653333005625
2025-08-01,BABY-002,Nappy Pack 40,10.0,14.147356003793064
2025-08-01,AUTO-003,Car Seat Organiser,13.0,13.323399071850078
2025-08-01,AUTO-002,Tyre Inflator,16.0,14.266884730034576
2025-08-01,AUTO-001,Dash Cam HD,11.0,12.023937859393358
2025-08-01,APPL-003,Hand Blender,14.0,13.75549365580003
2025-08-01,APPL-002,Microwave Oven 20L,14.0,13.696976899950196
2025-08-01,APPL-001,Air Fryer 5L,14.0,13.715107617627726
2025-08-01,BABY-001,Baby Monitor,14.0,12.814222425638455
2025-08-01,CLTH-002,Cotton T-Shirt,12.0,10.620350996157573
2025-08-01,BEAU-001,Face Moisturiser,16.0,13.788449739228868
2025-08-01,DIY0-001,Power Drill,13.0,12.71227818788906
2025-08-01,CLTH-003,Formal Trousers,12.0,10.825021967636234
2025-08-01,GROC-003,Pasta 500g,23.0,19.178438386192862
2025-08-01,GROC-002,Cooking Oil 1L,20.0,19.401760206660917
2025-08-01,GROC-001,Ground Coffee 500g,18.0,18.805874450361568
2025-08-01,GRDN-003,Pruning Shears,15.0,14.118356298471632
2025-08-01,GRDN-002,Plant Pots Set,13.0,12.012580744524143
2025-08-01,GRDN-001,Garden Hose 20m,16.0,14.272634601904354
2025-08-01,FURN-003,Bedside Table,13.0,12.816039329438487
2025-08-01,HLTH-001,Vitamin C 60 Tablets,16.0,14.156353536307126
2025-08-01,FURN-001,Office Chair,14.0,14.404628973268125
2025-08-01,ELEC-003,Wireless Charger,8.0,8.083918490328161
2025-08-01,ELEC-002,USB-C Hub 7-Port,8.0,8.534776400845317
2025-08-01,ELEC-001,Bluetooth Speaker,7.0,7.907403090760121
2025-08-01,DIY0-003,Adhesive Tape Pack,11.0,12.877278261992018
2025-08-01,DIY0-002,Sandpaper Pack,16.0,13.32561048549525
2025-08-01,FURN-002,Bookshelf 5-Tier,16.0,13.637859884920406
2025-08-02,OUTD-003,Hiking Socks 3-Pack,12.0,13.18156916111814
2025-08-02,OUTD-002,Sleeping Bag,14.0,13.24068294732298
2025-08-02,OUTD-001,Camping Tent 2P,12.0,13.127303534951064
2025-08-02,OFFC-003,Desk Organiser,14.0,14.464069300476677
2025-08-02,OFFC-002,Ballpoint Pens 10pk,12.0,13.686467362750989
2025-08-02,OFFC-001,A4 Paper Ream,15.0,13.184415533909071
2025-08-02,MUSC-003,Digital Piano,11.0,13.978520506738963
2025-08-02,MUSC-002,DJ Headphones,16.0,13.98060884662866
2025-08-02,MOVI-001,Action DVD Pack,11.0,13.649966865143806
2025-08-02,MOVI-003,Popcorn Maker,16.0,13.430706177194663
2025-08-02,MOVI-002,Streaming Voucher,16.0,13.778000063630731
2025-08-02,JWLY-003,Pearl Bracelet,14.0,14.585195133278274
2025-08-02,JWLY-002,Gold Earrings,12.0,13.068980086895388
2025-08-02,JWLY-001,Silver Necklace,13.0,13.976661896130224
2025-08-02,HOMK-003,Cutting Board,14.0,13.9758291618841
2025-08-02,MUSC-001,Acoustic Guitar,13.0,13.26475540360624
2025-08-02,PCAR-001,Electric Toothbrush,12.0,13.976659523446813
2025-08-02,TOYS-003,Jigsaw Puzzle 500pc,16.0,14.466955478695306
2025-08-02,PCAR-003,Shampoo 400ml,14.0,13.5195325387131
2025-08-02,HOMK-002,Knife Set 5pc,13.0,13.032779834859728
2025-08-02,TOYS-002,Remote Control Car,13.0,14.46944980575887
2025-08-02,TOYS-001,Building Blocks Set,13.0,13.32720482183584
2025-08-02,TOOL-003,Adjustable Wrench,13.0,13.231744055426676
2025-08-02,TOOL-002,Hammer 500g,16.0,13.348950668233975
2025-08-02,TOOL-001,Screwdriver Set,13.0,12.99949227851907
2025-08-02,SPRT-003,Resistance Bands,13.0,14.349570087923633
2025-08-02,SPRT-002,Dumbbell Pair 5kg,13.0,14.06772168835263
2025-08-02,SPRT-001,Yoga Mat,15.0,13.69236821742854
2025-08-02,SOFT-003,VPN Subscription,12.0,13.05837122027414
2025-08-02,SOFT-002,Office Suite,15.0,12.727668177234191
2025-08-02,SOFT-001,Antivirus 1-Year,15.0,14.1688321133689
2025-08-02,PETS-003,Pet Collar,13.0,13.430730324447287
2025-08-02,PETS-002,Cat Litter 5kg,11.0,13.351408024816129
2025-08-02,PETS-001,Dry Dog Food 2kg,15.0,13.11388815250669
2025-08-02,PCAR-002,Razor 5-Blade,14.0,13.5708606704264
2025-08-02,HOMK-001,Non-stick Pan 28cm,15.0,11.826833148141285
2025-08-02,HLTH-003,First Aid Kit,15.0,14.462106277112545
2025-08-02,HLTH-002,Digital Thermometer,13.0,12.883517594518883
2025-08-02,BOOK-003,Self-Help Guide,13.0,14.063922922234555
2025-08-02,BOOK-002,Academic Textbook,16.0,14.24870683907626
2025-08-02,BOOK-001,Fiction Novel,15.0,13.960364309648188
2025-08-02,BEAU-003,Hair Serum 100ml,16.0,14.720538282991804
2025-08-02,BEAU-002,Lipstick Set,15.0,14.17603940899954
2025-08-02,BEAU-001,Face Moisturiser,17.0,13.951935875670134
2025-08-02,CLTH-001,Denim Jacket,9.0,11.032001562596705
2025-08-02,BABY-003,Baby Wipes 80ct,14.0,13.42836077658068
2025-08-02,BABY-001,Baby Monitor,14.0,13.608675491030596
2025-08-02,AUTO-003,Car Seat Organiser,14.0,14.918743893705429
2025-08-02,AUTO-002,Tyre Inflator,14.0,14.265450670801128
2025-08-02,AUTO-001,Dash Cam HD,10.0,12.812020429340956
2025-08-02,APPL-003,Hand Blender,14.0,13.907332792638943
2025-08-02,APPL-002,Microwave Oven 20L,16.0,13.494029218832791
2025-08-02,BABY-002,Nappy Pack 40,11.0,13.703002573278829
2025-08-02,CLTH-002,Cotton T-Shirt,10.0,10.840738216587692
2025-08-02,APPL-001,Air Fryer 5L,14.0,13.223500311125935
2025-08-02,DIY0-001,Power Drill,14.0,12.241465872787572
2025-08-02,HLTH-001,Vitamin C 60 Tablets,16.0,13.856960976910354
2025-08-02,GROC-003,Pasta 500g,23.0,21.29957401544347
2025-08-02,GROC-002,Cooking Oil 1L,24.0,19.74460856624924
2025-08-02,GROC-001,Ground Coffee 500g,15.0,19.02138922353397
2025-08-02,CLTH-003,Formal Trousers,13.0,10.911637863817196
2025-08-02,GRDN-002,Plant Pots Set,14.0,12.84869251384276
2025-08-02,GRDN-001,Garden Hose 20m,15.0,13.580350992827556
2025-08-02,GRDN-003,Pruning Shears,13.0,12.609541156638544
2025-08-02,FURN-002,Bookshelf 5-Tier,13.0,13.753231403270846
2025-08-02,FURN-001,Office Chair,14.0,13.619556970895855
2025-08-02,ELEC-003,Wireless Charger,6.0,7.718528116383254
2025-08-02,ELEC-002,USB-C Hub 7-Port,7.0,7.926812365722557
2025-08-02,ELEC-001,Bluetooth Speaker,9.0,8.233783793826511
2025-08-02,DIY0-003,Adhesive Tape Pack,14.0,12.699769967743304
2025-08-02,DIY0-002,Sandpaper Pack,14.0,14.603327747005508
2025-08-02,FURN-003,Bedside Table,11.0,13.59988494424909
2025-08-03,OUTD-001,Camping Tent 2P,12.0,12.54102969860641
2025-08-03,OFFC-003,Desk Organiser,15.0,14.17508001840948
2025-08-03,OFFC-002,Ballpoint Pens 10pk,15.0,13.396454186171482
2025-08-03,OFFC-001,A4 Paper Ream,15.0,13.491911334632686
2025-08-03,MUSC-003,Digital Piano,15.0,12.736633178644851
2025-08-03,MUSC-002,DJ Headphones,13.0,13.182459929533117
2025-08-03,HOMK-003,Cutting Board,15.0,13.561938175366087
2025-08-03,MOVI-003,Popcorn Maker,16.0,14.11140341850751
2025-08-03,MOVI-002,Streaming Voucher,14.0,14.238949828119264
2025-08-03,MOVI-001,Action DVD Pack,12.0,13.389821178947614
2025-08-03,JWLY-003,Pearl Bracelet,17.0,14.133213606125576
2025-08-03,JWLY-002,Gold Earrings,11.0,13.556163970046375
2025-08-03,JWLY-001,Silver Necklace,14.0,15.053533636920832
2025-08-03,OUTD-002,Sleeping Bag,12.0,12.42511255059617
2025-08-03,MUSC-001,Acoustic Guitar,13.0,14.440221979404402
2025-08-03,OUTD-003,Hiking Socks 3-Pack,14.0,13.208104648511878
2025-08-03,SOFT-003,VPN Subscription,11.0,13.182787309920844
2025-08-03,PCAR-002,Razor 5-Blade,13.0,13.971610609353531
2025-08-03,HOMK-002,Knife Set 5pc,11.0,12.79166449533928
2025-08-03,TOYS-002,Remote Control Car,11.0,13.613425778749702
2025-08-03,TOYS-001,Building Blocks Set,12.0,13.798891819946398
2025-08-03,TOOL-003,Adjustable Wrench,14.0,13.173906797342855
2025-08-03,TOOL-002,Hammer 500g,15.0,13.69331587980084
2025-08-03,TOOL-001,Screwdriver Set,13.0,14.599406533133426
2025-08-03,SPRT-003,Resistance Bands,15.0,14.003089179684562
2025-08-03,SPRT-002,Dumbbell Pair 5kg,11.0,13.450301389482544
2025-08-03,SPRT-001,Yoga Mat,13.0,13.80773626502378
2025-08-03,SOFT-002,Office Suite,11.0,13.525778620877434
2025-08-03,SOFT-001,Antivirus 1-Year,11.0,12.58459335631769
2025-08-03,PETS-003,Pet Collar,15.0,14.397143019466924
2025-08-03,PETS-002,Cat Litter 5kg,13.0,12.899599864604644
2025-08-03,PETS-001,Dry Dog Food 2kg,15.0,14.17053460342402
2025-08-03,PCAR-003,Shampoo 400ml,11.0,13.826742587616948
2025-08-03,PCAR-001,Electric Toothbrush,13.0,13.438363383543557
2025-08-03,HOMK-001,Non-stick Pan 28cm,10.0,11.671659931652956
2025-08-03,TOYS-003,Jigsaw Puzzle 500pc,14.0,13.72595812944172
2025-08-03,HLTH-002,Digital Thermometer,12.0,12.80366703222859
2025-08-03,BOOK-003,Self-Help Guide,15.0,13.650541283445346
2025-08-03,BOOK-002,Academic Textbook,11.0,14.612514155254008
2025-08-03,BOOK-001,Fiction Novel,15.0,14.736612665064763
2025-08-03,BEAU-003,Hair Serum 100ml,11.0,13.718858123355837
2025-08-03,BEAU-002,Lipstick Set,16.0,13.774846472831785
2025-08-03,BEAU-001,Face Moisturiser,13.0,14.65392394553483
2025-08-03,BABY-003,Baby Wipes 80ct,13.0,13.25403281251159
2025-08-03,BABY-002,Nappy Pack 40,11.0,13.1045636340955
2025-08-03,BABY-001,Baby Monitor,11.0,13.531989036937144
2025-08-03,AUTO-003,Car Seat Organiser,15.0,13.437296132095604
2025-08-03,AUTO-002,Tyre Inflator,16.0,14.071719492519737
2025-08-03,AUTO-001,Dash Cam HD,13.0,12.485582494488217
2025-08-03,APPL-003,Hand Blender,15.0,13.451404721800966
2025-08-03,APPL-002,Microwave Oven 20L,16.0,14.973857668360695
2025-08-03,APPL-001,Air Fryer 5L,15.0,14.001198292373406
2025-08-03,CLTH-001,Denim Jacket,11.0,10.607737936836848
2025-08-03,CLTH-002,Cotton T-Shirt,9.0,10.570572486479236
2025-08-03,HLTH-003,First Aid Kit,12.0,13.199953350077472
2025-08-03,DIY0-001,Power Drill,14.0,12.68352608232446
2025-08-03,CLTH-003,Formal Trousers,13.0,10.50800798698151
2025-08-03,HLTH-001,Vitamin C 60 Tablets,14.0,14.528362941289677
2025-08-03,GROC-003,Pasta 500g,18.0,19.99809262291089
2025-08-03,GROC-002,Cooking Oil 1L,16.0,20.368291282515266
2025-08-03,GROC-001,Ground Coffee 500g,18.0,19.533180860254937
2025-08-03,GRDN-002,Plant Pots Set,10.0,12.262356879624734
2025-08-03,GRDN-001,Garden Hose 20m,12.0,13.234186514076503
2025-08-03,GRDN-003,Pruning Shears,12.0,14.098458905913793
2025-08-03,FURN-002,Bookshelf 5-Tier,16.0,13.955140564059938
2025-08-03,FURN-001,Office Chair,12.0,13.646362804317384
2025-08-03,ELEC-003,Wireless Charger,8.0,7.640471996789892
2025-08-03,ELEC-002,USB-C Hub 7-Port,9.0,8.49199495328205
2025-08-03,ELEC-001,Bluetooth Speaker,9.0,8.146609213001943
2025-08-03,DIY0-003,Adhesive Tape Pack,12.0,14.675716809104792
2025-08-03,DIY0-002,Sandpaper Pack,15.0,14.10111592891513
2025-08-03,FURN-003,Bedside Table,11.0,12.926316534029077
2025-08-04,MUSC-003,Digital Piano,12.0,13.770204210938967
2025-08-04,OUTD-002,Sleeping Bag,10.0,13.20555837499999
2025-08-04,OUTD-001,Camping Tent 2P,15.0,12.795572443582858
2025-08-04,OFFC-003,Desk Organiser,16.0,13.325695588919055
2025-08-04,OFFC-002,Ballpoint Pens 10pk,16.0,14.192756252962829
2025-08-04,OFFC-001,A4 Paper Ream,11.0,13.092346739975376
2025-08-04,MUSC-002,DJ Headphones,15.0,13.46078493266457
2025-08-04,HOMK-003,Cutting Board,12.0,13.6513664794801
2025-08-04,MOVI-003,Popcorn Maker,16.0,13.817564296315876
2025-08-04,MOVI-002,Streaming Voucher,13.0,14.826950399517711
2025-08-04,MOVI-001,Action DVD Pack,11.0,13.668136854645793
2025-08-04,JWLY-003,Pearl Bracelet,15.0,15.174873404320444
2025-08-04,JWLY-002,Gold Earrings,13.0,13.14955110516934
2025-08-04,JWLY-001,Silver Necklace,13.0,13.460009227729357
2025-08-04,OUTD-003,Hiking Socks 3-Pack,13.0,13.597143598111565
2025-08-04,MUSC-001,Acoustic Guitar,12.0,13.583985978964186
2025-08-04,PCAR-001,Electric Toothbrush,15.0,14.057061968845952
2025-08-04,SOFT-003,VPN Subscription,12.0,13.06175494531431
2025-08-04,PCAR-003,Shampoo 400ml,14.0,14.054914356373406
2025-08-04,HOMK-002,Knife Set 5pc,11.0,13.202894587035225
2025-08-04,TOYS-003,Jigsaw Puzzle 500pc,12.0,13.81357094029172
2025-08-04,TOYS-002,Remote Control Car,13.0,14.691251551741347
2025-08-04,TOYS-001,Building Blocks Set,16.0,14.464598340107758
2025-08-04,TOOL-003,Adjustable Wrench,14.0,13.330989579795762
2025-08-04,TOOL-002,Hammer 500g,13.0,13.374882061876304
2025-08-04,TOOL-001,Screwdriver Set,11.0,14.857985594007475
2025-08-04,SPRT-003,Resistance Bands,13.0,14.592083883071354
2025-08-04,SPRT-002,Dumbbell Pair 5kg,15.0,14.01881551704343
2025-08-04,SPRT-001,Yoga Mat,12.0,13.98560744890042
2025-08-04,SOFT-002,Office Suite,11.0,12.698142091678813
2025-08-04,SOFT-001,Antivirus 1-Year,12.0,12.590316637439606
2025-08-04,PETS-003,Pet Collar,12.0,14.300414293210974
2025-08-04,PETS-002,Cat Litter 5kg,12.0,14.161226032833566
2025-08-04,PETS-001,Dry Dog Food 2kg,15.0,13.660567431954195
2025-08-04,PCAR-002,Razor 5-Blade,17.0,13.706233931899362
2025-08-04,HOMK-001,Non-stick Pan 28cm,11.0,12.95147469715148
2025-08-04,HLTH-003,First Aid Kit,15.0,13.333347740841738
2025-08-04,HLTH-002,Digital Thermometer,11.0,13.529794874154128
2025-08-04,BOOK-003,Self-Help Guide,13.0,13.28911631642071
2025-08-04,BOOK-002,Academic Textbook,12.0,13.452285848840898
2025-08-04,BOOK-001,Fiction Novel,13.0,13.378334664696837
2025-08-04,BEAU-003,Hair Serum 100ml,16.0,14.63753350411466
2025-08-04,BEAU-002,Lipstick Set,16.0,15.045069911536386
2025-08-04,BEAU-001,Face Moisturiser,12.0,14.959348320796284
2025-08-04,CLTH-001,Denim Jacket,12.0,10.416104204557444
2025-08-04,BABY-003,Baby Wipes 80ct,15.0,13.365445615464925
2025-08-04,BABY-001,Baby Monitor,12.0,14.187929844431125
2025-08-04,AUTO-003,Car Seat Organiser,12.0,13.12858660687626
2025-08-04,AUTO-002,Tyre Inflator,16.0,12.7749199487061
2025-08-04,AUTO-001,Dash Cam HD,13.0,13.571030062896302
2025-08-04,APPL-003,Hand Blender,15.0,13.648769426070327
2025-08-04,APPL-002,Microwave Oven 20L,14.0,14.231365973978406
2025-08-04,BABY-002,Nappy Pack 40,15.0,12.696794108060018
2025-08-04,CLTH-002,Cotton T-Shirt,10.0,10.763045231889656
2025-08-04,APPL-001,Air Fryer 5L,16.0,14.771843972093556
2025-08-04,DIY0-001,Power Drill,10.0,12.356724342048382
2025-08-04,HLTH-001,Vitamin C 60 Tablets,13.0,14.159626854468607
2025-08-04,GROC-003,Pasta 500g,17.0,20.233720311190723
2025-08-04,GROC-002,Cooking Oil 1L,20.0,19.64492997227209
2025-08-04,GROC-001,Ground Coffee 500g,18.0,19.22799794962788
2025-08-04,CLTH-003,Formal Trousers,10.0,11.165276788119533
2025-08-04,GRDN-002,Plant Pots Set,15.0,12.309957090279449
2025-08-04,GRDN-001,Garden Hose 20m,12.0,14.103263877572894
2025-08-04,GRDN-003,Pruning Shears,15.0,12.602826122314257
2025-08-04,FURN-002,Bookshelf 5-Tier,11.0,13.398605569083776
2025-08-04,FURN-001,Office Chair,15.0,12.940097883123313
2025-08-04,ELEC-003,Wireless Charger,9.0,7.974562174626232
2025-08-04,ELEC-002,USB-C Hub 7-Port,8.0,8.66878110809004
2025-08-04,ELEC-001,Bluetooth Speaker,7.0,7.82844575279037
2025-08-04,DIY0-003,Adhesive Tape Pack,13.0,13.233476442472238
2025-08-04,DIY0-002,Sandpaper Pack,13.0,13.76066286802666
2025-08-04,FURN-003,Bedside Table,12.0,13.830539806104737
2025-08-05,OUTD-001,Camping Tent 2P,15.0,13.8998255103477
2025-08-05,OFFC-003,Desk Organiser,17.0,14.858411913034065
2025-08-05,OFFC-002,Ballpoint Pens 10pk,11.0,13.762545574464156
2025-08-05,OFFC-001,A4 Paper Ream,14.0,13.42546250174632
2025-08-05,MUSC-003,Digital Piano,11.0,13.215699598219096
2025-08-05,MUSC-002,DJ Headphones,14.0,12.889298869517871
2025-08-05,HOMK-003,Cutting Board,15.0,13.915624680451192
2025-08-05,MOVI-003,Popcorn Maker,12.0,14.072539646808645
2025-08-05,MOVI-002,Streaming Voucher,13.0,13.588073236825691
