Date,SKU,SKU_Name,Demand
2025-10-23,BABY-002,Nappy Pack 40,14.0
2025-10-23,BOOK-003,Self-Help Guide,12.0
2025-10-23,BABY-001,Baby Monitor,12.0
2025-10-23,AUTO-002,Tyre Inflator,12.0
2025-10-23,AUTO-001,Dash Cam HD,10.0
2025-10-23,APPL-003,Hand Blender,16.0
2025-10-23,APPL-002,Microwave Oven 20L,12.0
2025-10-23,APPL-001,Air Fryer 5L,14.0
2025-10-23,HLTH-002,Digital Thermometer,11.0
2025-10-23,AUTO-003,Car Seat Organiser,12.0
2025-10-23,CLTH-001,Denim Jacket,10.0
2025-10-23,BABY-003,Baby Wipes 80ct,14.0
2025-10-23,CLTH-003,Formal Trousers,11.0
2025-10-23,CLTH-002,Cotton T-Shirt,13.0
2025-10-23,GROC-002,Cooking Oil 1L,21.0
2025-10-23,GROC-001,Ground Coffee 500g,23.0
2025-10-23,GRDN-003,Pruning Shears,11.0
2025-10-23,GRDN-002,Plant Pots Set,13.0
2025-10-23,GRDN-001,Garden Hose 20m,15.0
2025-10-23,FURN-003,Bedside Table,13.0
2025-10-23,FURN-002,Bookshelf 5-Tier,16.0
2025-10-23,GROC-003,Pasta 500g,20.0
2025-10-23,ELEC-003,Wireless Charger,9.0
2025-10-23,ELEC-002,USB-C Hub 7-Port,7.0
2025-10-23,ELEC-001,Bluetooth Speaker,8.0
2025-10-23,DIY0-003,Adhesive Tape Pack,11.0
2025-10-23,DIY0-002,Sandpaper Pack,12.0
2025-10-23,DIY0-001,Power Drill,14.0
2025-10-23,FURN-001,Office Chair,13.0
2025-10-24,OUTD-002,Sleeping Bag,16.0
2025-10-24,OUTD-001,Camping Tent 2P,12.0
2025-10-24,OFFC-003,Desk Organiser,15.0
2025-10-24,OFFC-002,Ballpoint Pens 10pk,13.0
2025-10-24,OFFC-001,A4 Paper Ream,14.0
2025-10-24,MUSC-003,Digital Piano,14.0
2025-10-24,MUSC-002,DJ Headphones,11.0
2025-10-24,MOVI-001,Action DVD Pack,13.0
2025-10-24,MOVI-003,Popcorn Maker,15.0
2025-10-24,MOVI-002,Streaming Voucher,14.0
2025-10-24,JWLY-003,Pearl Bracelet,14.0
2025-10-24,JWLY-002,Gold Earrings,12.0
2025-10-24,JWLY-001,Silver Necklace,14.0
2025-10-24,HOMK-003,Cutting Board,13.0
2025-10-24,MUSC-001,Acoustic Guitar,11.0
2025-10-24,OUTD-003,Hiking Socks 3-Pack,13.0
2025-10-24,HOMK-002,Knife Set 5pc,13.0
2025-10-24,PCAR-002,Razor 5-Blade,13.0
2025-10-24,TOYS-002,Remote Control Car,15.0
2025-10-24,TOYS-001,Building Blocks Set,15.0
2025-10-24,TOOL-003,Adjustable Wrench,15.0
2025-10-24,TOOL-002,Hammer 500g,11.0
2025-10-24,TOOL-001,Screwdriver Set,12.0
2025-10-24,SPRT-003,Resistance Bands,16.0
2025-10-24,SPRT-002,Dumbbell Pair 5kg,12.0
2025-10-24,SPRT-001,Yoga Mat,14.0
2025-10-24,SOFT-003,VPN Subscription,14.0
2025-10-24,SOFT-002,Office Suite,13.0
2025-10-24,SOFT-001,Antivirus 1-Year,13.0
2025-10-24,PETS-003,Pet Collar,16.0
2025-10-24,PETS-002,Cat Litter 5kg,12.0
2025-10-24,PETS-001,Dry Dog Food 2kg,14.0
2025-10-24,PCAR-003,Shampoo 400ml,16.0
2025-10-24,PCAR-001,Electric Toothbrush,14.0
2025-10-24,HOMK-001,Non-stick Pan 28cm,15.0
2025-10-24,TOYS-003,Jigsaw Puzzle 500pc,12.0
2025-10-24,HLTH-002,Digital Thermometer,11.0
2025-10-24,BOOK-003,Self-Help Guide,15.0
2025-10-24,BOOK-002,Academic Textbook,17.0
2025-10-24,BOOK-001,Fiction Novel,14.0
2025-10-24,BEAU-003,Hair Serum 100ml,15.0
2025-10-24,BEAU-002,Lipstick Set,16.0
2025-10-24,BEAU-001,Face Moisturiser,12.0
2025-10-24,BABY-003,Baby Wipes 80ct,14.0
2025-10-24,BABY-002,Nappy Pack 40,12.0
2025-10-24,BABY-001,Baby Monitor,11.0
2025-10-24,AUTO-003,Car Seat Organiser,16.0
2025-10-24,AUTO-002,Tyre Inflator,12.0
2025-10-24,AUTO-001,Dash Cam HD,13.0
2025-10-24,APPL-003,Hand Blender,12.0
2025-10-24,APPL-002,Microwave Oven 20L,14.0
2025-10-24,APPL-001,Air Fryer 5L,13.0
2025-10-24,CLTH-001,Denim Jacket,9.0
2025-10-24,CLTH-002,Cotton T-Shirt,11.0
2025-10-24,HLTH-003,First Aid Kit,16.0
2025-10-24,DIY0-001,Power Drill,12.0
2025-10-24,HLTH-001,Vitamin C 60 Tablets,12.0
2025-10-24,GROC-003,Pasta 500g,16.0
2025-10-24,GROC-002,Cooking Oil 1L,17.0
2025-10-24,GROC-001,Ground Coffee 500g,16.0
2025-10-24,GRDN-003,Pruning Shears,14.0
2025-10-24,GRDN-002,Plant Pots Set,14.0
2025-10-24,GRDN-001,Garden Hose 20m,13.0
2025-10-24,CLTH-003,Formal Trousers,9.0
2025-10-24,FURN-002,Bookshelf 5-Tier,15.0
2025-10-24,FURN-001,Office Chair,16.0
2025-10-24,ELEC-003,Wireless Charger,8.0
2025-10-24,ELEC-002,USB-C Hub 7-Port,8.0
2025-10-24,ELEC-001,Bluetooth Speaker,9.0
2025-10-24,DIY0-003,Adhesive Tape Pack,15.0
2025-10-24,DIY0-002,Sandpaper Pack,16.0
2025-10-24,FURN-003,Bedside Table,12.0
2025-10-25,OUTD-002,Sleeping Bag,12.0
2025-10-25,OUTD-001,Camping Tent 2P,16.0
2025-10-25,OFFC-003,Desk Organiser,14.0
2025-10-25,OFFC-002,Ballpoint Pens 10pk,14.0
2025-10-25,OFFC-001,A4 Paper Ream,11.0
2025-10-25,MUSC-003,Digital Piano,11.0
2025-10-25,MUSC-002,DJ Headphones,12.0
2025-10-25,JWLY-003,Pearl Bracelet,14.0
2025-10-25,MOVI-002,Streaming Voucher,11.0
2025-10-25,MOVI-001,Action DVD Pack,13.0
2025-10-25,JWLY-002,Gold Earrings,12.0
2025-10-25,JWLY-001,Silver Necklace,16.0
2025-10-25,HOMK-003,Cutting Board,11.0
2025-10-25,OUTD-003,Hiking Socks 3-Pack,11.0
2025-10-25,MUSC-001,Acoustic Guitar,11.0
2025-10-25,PCAR-001,Electric Toothbrush,16.0
2025-10-25,SPRT-001,Yoga Mat,12.0
2025-10-25,PCAR-003,Shampoo 400ml,16.0
2025-10-25,TOYS-003,Jigsaw Puzzle 500pc,16.0
2025-10-25,TOYS-002,Remote Control Car,15.0
2025-10-25,TOYS-001,Building Blocks Set,14.0
2025-10-25,TOOL-003,Adjustable Wrench,13.0
2025-10-25,TOOL-002,Hammer 500g,12.0
2025-10-25,TOOL-001,Screwdriver Set,13.0
2025-10-25,SPRT-003,Resistance Bands,14.0
2025-10-25,SPRT-002,Dumbbell Pair 5kg,16.0
2025-10-25,HOMK-002,Knife Set 5pc,15.0
2025-10-25,SOFT-003,VPN Subscription,11.0
2025-10-25,SOFT-002,Office Suite,11.0
2025-10-25,SOFT-001,Antivirus 1-Year,15.0
2025-10-25,PETS-003,Pet Collar,15.0
2025-10-25,PETS-002,Cat Litter 5kg,15.0
2025-10-25,PETS-001,Dry Dog Food 2kg,16.0
2025-10-25,PCAR-002,Razor 5-Blade,14.0
2025-10-25,HOMK-001,Non-stick Pan 28cm,15.0
2025-10-25,MOVI-003,Popcorn Maker,14.0
2025-10-25,HLTH-002,Digital Thermometer,12.0
2025-10-25,BOOK-003,Self-Help Guide,15.0
2025-10-25,BOOK-002,Academic Textbook,16.0
2025-10-25,BOOK-001,Fiction Novel,15.0
2025-10-25,BEAU-003,Hair Serum 100ml,14.0
2025-10-25,BEAU-002,Lipstick Set,12.0
2025-10-25,BEAU-001,Face Moisturiser,13.0
2025-10-25,BABY-003,Baby Wipes 80ct,13.0
2025-10-25,BABY-002,Nappy Pack 40,14.0
2025-10-25,BABY-001,Baby Monitor,14.0
2025-10-25,AUTO-003,Car Seat Organiser,15.0
2025-10-25,AUTO-002,Tyre Inflator,16.0
2025-10-25,AUTO-001,Dash Cam HD,13.0
2025-10-25,APPL-003,Hand Blender,14.0
2025-10-25,APPL-002,Microwave Oven 20L,11.0
2025-10-25,HLTH-003,First Aid Kit,16.0
2025-10-25,CLTH-001,Denim Jacket,11.0
2025-10-25,CLTH-002,Cotton T-Shirt,12.0
2025-10-25,APPL-001,Air Fryer 5L,13.0
2025-10-25,DIY0-001,Power Drill,12.0
2025-10-25,CLTH-003,Formal Trousers,11.0
2025-10-25,GROC-003,Pasta 500g,20.0
2025-10-25,GROC-002,Cooking Oil 1L,22.0
2025-10-25,GROC-001,Ground Coffee 500g,18.0
2025-10-25,GRDN-003,Pruning Shears,14.0
2025-10-25,GRDN-002,Plant Pots Set,11.0
2025-10-25,GRDN-001,Garden Hose 20m,14.0
2025-10-25,HLTH-001,Vitamin C 60 Tablets,16.0
2025-10-25,FURN-002,Bookshelf 5-Tier,16.0
2025-10-25,FURN-001,Office Chair,13.0
2025-10-25,ELEC-003,Wireless Charger,9.0
2025-10-25,ELEC-002,USB-C Hub 7-Port,9.0
2025-10-25,ELEC-001,Bluetooth Speaker,8.0
2025-10-25,DIY0-003,Adhesive Tape Pack,12.0
2025-10-25,FURN-003,Bedside Table,16.0
2025-10-25,DIY0-002,Sandpaper Pack,14.0
2025-10-26,HOMK-003,Cutting Board,12.0
2025-10-26,OUTD-001,Camping Tent 2P,14.0
2025-10-26,OFFC-003,Desk Organiser,12.0
2025-10-26,OFFC-002,Ballpoint Pens 10pk,14.0
2025-10-26,OFFC-001,A4 Paper Ream,15.0
2025-10-26,MUSC-003,Digital Piano,16.0
2025-10-26,MUSC-002,DJ Headphones,12.0
2025-10-26,MOVI-001,Action DVD Pack,15.0
2025-10-26,MOVI-003,Popcorn Maker,16.0
2025-10-26,MOVI-002,Streaming Voucher,16.0
2025-10-26,JWLY-003,Pearl Bracelet,16.0
2025-10-26,JWLY-002,Gold Earrings,11.0
2025-10-26,JWLY-001,Silver Necklace,16.0
2025-10-26,OUTD-002,Sleeping Bag,13.0
2025-10-26,MUSC-001,Acoustic Guitar,13.0
2025-10-26,OUTD-003,Hiking Socks 3-Pack,13.0
2025-10-26,SOFT-003,VPN Subscription,15.0
2025-10-26,PCAR-002,Razor 5-Blade,14.0
2025-10-26,HOMK-002,Knife Set 5pc,12.0
2025-10-26,TOYS-002,Remote Control Car,14.0
2025-10-26,TOYS-001,Building Blocks Set,15.0
2025-10-26,TOOL-003,Adjustable Wrench,13.0
2025-10-26,TOOL-002,Hammer 500g,16.0
2025-10-26,TOOL-001,Screwdriver Set,15.0
2025-10-26,SPRT-003,Resistance Bands,16.0
2025-10-26,SPRT-002,Dumbbell Pair 5kg,12.0
2025-10-26,SPRT-001,Yoga Mat,11.0
2025-10-26,SOFT-002,Office Suite,14.0
2025-10-26,SOFT-001,Antivirus 1-Year,11.0
2025-10-26,PETS-003,Pet Collar,14.0
2025-10-26,PETS-002,Cat Litter 5kg,12.0
2025-10-26,PETS-001,Dry Dog Food 2kg,13.0
2025-10-26,PCAR-003,Shampoo 400ml,14.0
2025-10-26,PCAR-001,Electric Toothbrush,11.0
2025-10-26,HOMK-001,Non-stick Pan 28cm,12.0
2025-10-26,TOYS-003,Jigsaw Puzzle 500pc,11.0
2025-10-26,HLTH-002,Digital Thermometer,11.0
2025-10-26,BOOK-003,Self-Help Guide,16.0
2025-10-26,BOOK-002,Academic Textbook,14.0
2025-10-26,BOOK-001,Fiction Novel,15.0
2025-10-26,BEAU-003,Hair Serum 100ml,14.0
2025-10-26,BEAU-002,Lipstick Set,15.0
2025-10-26,BEAU-001,Face Moisturiser,15.0
2025-10-26,BABY-003,Baby Wipes 80ct,11.0
2025-10-26,BABY-002,Nappy Pack 40,14.0
2025-10-26,BABY-001,Baby Monitor,11.0
2025-10-26,AUTO-003,Car Seat Organiser,12.0
2025-10-26,AUTO-002,Tyre Inflator,15.0
2025-10-26,AUTO-001,Dash Cam HD,14.0
2025-10-26,APPL-003,Hand Blender,12.0
2025-10-26,APPL-002,Microwave Oven 20L,13.0
2025-10-26,APPL-001,Air Fryer 5L,11.0
2025-10-26,CLTH-001,Denim Jacket,11.0
2025-10-26,CLTH-002,Cotton T-Shirt,9.0
2025-10-26,HLTH-003,First Aid Kit,13.0
2025-10-26,DIY0-001,Power Drill,14.0
2025-10-26,HLTH-001,Vitamin C 60 Tablets,15.0
2025-10-26,GROC-003,Pasta 500g,15.0
2025-10-26,GROC-002,Cooking Oil 1L,19.0
2025-10-26,GROC-001,Ground Coffee 500g,21.0
2025-10-26,CLTH-003,Formal Trousers,10.0
2025-10-26,GRDN-002,Plant Pots Set,10.0
2025-10-26,GRDN-001,Garden Hose 20m,16.0
2025-10-26,GRDN-003,Pruning Shears,11.0
2025-10-26,FURN-002,Bookshelf 5-Tier,13.0
2025-10-26,FURN-001,Office Chair,12.0
2025-10-26,ELEC-003,Wireless Charger,6.0
2025-10-26,ELEC-002,USB-C Hub 7-Port,8.0
2025-10-26,ELEC-001,Bluetooth Speaker,6.0
2025-10-26,DIY0-003,Adhesive Tape Pack,11.0
2025-10-26,DIY0-002,Sandpaper Pack,11.0
2025-10-26,FURN-003,Bedside Table,12.0
2025-10-27,OUTD-001,Camping Tent 2P,12.0
2025-10-27,OFFC-003,Desk Organiser,15.0
2025-10-27,OFFC-002,Ballpoint Pens 10pk,12.0
2025-10-27,OFFC-001,A4 Paper Ream,11.0
2025-10-27,MUSC-003,Digital Piano,15.0
2025-10-27,MUSC-002,DJ Headphones,11.0
2025-10-27,HOMK-003,Cutting Board,12.0
2025-10-27,MOVI-003,Popcorn Maker,15.0
2025-10-27,MOVI-002,Streaming Voucher,16.0
2025-10-27,MOVI-001,Action DVD Pack,12.0
2025-10-27,JWLY-003,Pearl Bracelet,12.0
2025-10-27,JWLY-002,Gold Earrings,12.0
2025-10-27,JWLY-001,Silver Necklace,17.0
2025-10-27,OUTD-002,Sleeping Bag,13.0
2025-10-27,MUSC-001,Acoustic Guitar,16.0
2025-10-27,OUTD-003,Hiking Socks 3-Pack,15.0
2025-10-27,SOFT-003,VPN Subscription,12.0
2025-10-27,PCAR-002,Razor 5-Blade,14.0
2025-10-27,HOMK-002,Knife Set 5pc,10.0
2025-10-27,TOYS-002,Remote Control Car,16.0
2025-10-27,TOYS-001,Building Blocks Set,13.0
2025-10-27,TOOL-003,Adjustable Wrench,11.0
2025-10-27,TOOL-002,Hammer 500g,13.0
2025-10-27,TOOL-001,Screwdriver Set,16.0
2025-10-27,SPRT-003,Resistance Bands,16.0
2025-10-27,SPRT-002,Dumbbell Pair 5kg,14.0
2025-10-27,SPRT-001,Yoga Mat,11.0
2025-10-27,SOFT-002,Office Suite,11.0
2025-10-27,SOFT-001,Antivirus 1-Year,12.0
2025-10-27,PETS-003,Pet Collar,14.0
2025-10-27,PETS-002,Cat Litter 5kg,12.0
2025-10-27,PETS-001,Dry Dog Food 2kg,11.0
2025-10-27,PCAR-003,Shampoo 400ml,13.0
2025-10-27,PCAR-001,Electric Toothbrush,12.0
2025-10-27,HOMK-001,Non-stick Pan 28cm,14.0
2025-10-27,TOYS-003,Jigsaw Puzzle 500pc,11.0
2025-10-27,HLTH-002,Digital Thermometer,13.0
2025-10-27,BOOK-003,Self-Help Guide,11.0
2025-10-27,BOOK-002,Academic Textbook,11.0
2025-10-27,BOOK-001,Fiction Novel,15.0
2025-10-27,BEAU-003,Hair Serum 100ml,11.0
2025-10-27,BEAU-002,Lipstick Set,16.0
2025-10-27,BABY-003,Baby Wipes 80ct,14.0
2025-10-27,BABY-002,Nappy Pack 40,13.0
2025-10-27,BABY-001,Baby Monitor,10.0
2025-10-27,AUTO-003,Car Seat Organiser,15.0
2025-10-27,AUTO-002,Tyre Inflator,15.0
2025-10-27,AUTO-001,Dash Cam HD,12.0
2025-10-27,APPL-003,Hand Blender,14.0
2025-10-27,APPL-002,Microwave Oven 20L,17.0
2025-10-27,APPL-001,Air Fryer 5L,13.0
2025-10-27,HLTH-003,First Aid Kit,16.0
2025-10-27,CLTH-001,Denim Jacket,11.0
2025-10-27,CLTH-002,Cotton T-Shirt,11.0
2025-10-27,BEAU-001,Face Moisturiser,11.0
2025-10-27,DIY0-001,Power Drill,10.0
2025-10-27,CLTH-003,Formal Trousers,13.0
2025-10-27,GROC-003,Pasta 500g,18.0
2025-10-27,GROC-002,Cooking Oil 1L,18.0
2025-10-27,GROC-001,Ground Coffee 500g,18.0
2025-10-27,GRDN-003,Pruning Shears,11.0
2025-10-27,GRDN-002,Plant Pots Set,10.0
2025-10-27,GRDN-001,Garden Hose 20m,12.0
2025-10-27,FURN-003,Bedside Table,15.0
2025-10-27,HLTH-001,Vitamin C 60 Tablets,15.0
2025-10-27,FURN-001,Office Chair,14.0
2025-10-27,FURN-002,Bookshelf 5-Tier,14.0
2025-10-27,ELEC-003,Wireless Charger,7.0
2025-10-27,ELEC-002,USB-C Hub 7-Port,8.0
2025-10-27,ELEC-001,Bluetooth Speaker,8.0
2025-10-27,DIY0-003,Adhesive Tape Pack,15.0
2025-10-27,DIY0-002,Sandpaper Pack,14.0
2025-10-28,OUTD-001,Camping Tent 2P,12.0
2025-10-28,OFFC-003,Desk Organiser,16.0
2025-10-28,OFFC-002,Ballpoint Pens 10pk,13.0
2025-10-28,OFFC-001,A4 Paper Ream,12.0
2025-10-28,MUSC-003,Digital Piano,15.0
2025-10-28,MUSC-002,DJ Headphones,14.0
2025-10-28,MOVI-002,Streaming Voucher,13.0
2025-10-28,OUTD-002,Sleeping Bag,14.0
2025-10-28,MOVI-001,Action DVD Pack,12.0
2025-10-28,JWLY-003,Pearl Bracelet,15.0
2025-10-28,JWLY-002,Gold Earrings,12.0
2025-10-28,JWLY-001,Silver Necklace,11.0
2025-10-28,HOMK-003,Cutting Board,15.0
2025-10-28,HOMK-002,Knife Set 5pc,15.0
2025-10-28,MOVI-003,Popcorn Maker,16.0
2025-10-28,OUTD-003,Hiking Socks 3-Pack,11.0
2025-10-28,PCAR-003,Shampoo 400ml,14.0
2025-10-28,PCAR-002,Razor 5-Blade,13.0
2025-10-28,TOYS-003,Jigsaw Puzzle 500pc,11.0
2025-10-28,TOYS-002,Remote Control Car,16.0
2025-10-28,TOYS-001,Building Blocks Set,16.0
2025-10-28,TOOL-003,Adjustable Wrench,11.0
2025-10-28,TOOL-002,Hammer 500g,12.0
2025-10-28,TOOL-001,Screwdriver Set,13.0
2025-10-28,SPRT-003,Resistance Bands,11.0
2025-10-28,SPRT-002,Dumbbell Pair 5kg,14.0
2025-10-28,SPRT-001,Yoga Mat,11.0
2025-10-28,SOFT-003,VPN Subscription,11.0
2025-10-28,HOMK-001,Non-stick Pan 28cm,12.0
2025-10-28,SOFT-001,Antivirus 1-Year,12.0
2025-10-28,PETS-003,Pet Collar,15.0
2025-10-28,PETS-002,Cat Litter 5kg,11.0
2025-10-28,PETS-001,Dry Dog Food 2kg,14.0
2025-10-28,PCAR-001,Electric Toothbrush,14.0
2025-10-28,SOFT-002,Office Suite,12.0
2025-10-28,MUSC-001,Acoustic Guitar,12.0
2025-10-28,HLTH-001,Vitamin C 60 Tablets,12.0
2025-10-28,BOOK-002,Academic Textbook,15.0
2025-10-28,BOOK-001,Fiction Novel,16.0
2025-10-28,BEAU-003,Hair Serum 100ml,14.0
2025-10-28,BEAU-002,Lipstick Set,15.0
2025-10-28,BEAU-001,Face Moisturiser,17.0
2025-10-28,BABY-003,Baby Wipes 80ct,12.0
2025-10-28,BABY-002,Nappy Pack 40,13.0
2025-10-28,BABY-001,Baby Monitor,12.0
2025-10-28,AUTO-003,Car Seat Organiser,12.0
2025-10-28,AUTO-002,Tyre Inflator,12.0
2025-10-28,AUTO-001,Dash Cam HD,15.0
2025-10-28,APPL-003,Hand Blender,14.0
2025-10-28,APPL-002,Microwave Oven 20L,16.0
2025-10-28,APPL-001,Air Fryer 5L,16.0
2025-10-28,HLTH-002,Digital Thermometer,12.0
2025-10-28,BOOK-003,Self-Help Guide,16.0
2025-10-28,CLTH-001,Denim Jacket,12.0
2025-10-28,HLTH-003,First Aid Kit,15.0
2025-10-28,CLTH-003,Formal Trousers,12.0
2025-10-28,CLTH-002,Cotton T-Shirt,12.0
2025-10-28,GROC-002,Cooking Oil 1L,20.0
2025-10-28,GROC-001,Ground Coffee 500g,18.0
2025-10-28,GRDN-003,Pruning Shears,15.0
2025-10-28,GRDN-002,Plant Pots Set,11.0
2025-10-28,GRDN-001,Garden Hose 20m,15.0
2025-10-28,FURN-003,Bedside Table,12.0
2025-10-28,GROC-003,Pasta 500g,21.0
2025-10-28,FURN-001,Office Chair,15.0
2025-10-28,ELEC-003,Wireless Charger,7.0
2025-10-28,ELEC-002,USB-C Hub 7-Port,9.0
2025-10-28,ELEC-001,Bluetooth Speaker,8.0
2025-10-28,DIY0-003,Adhesive Tape Pack,12.0
2025-10-28,DIY0-002,Sandpaper Pack,15.0
2025-10-28,DIY0-001,Power Drill,11.0
2025-10-28,FURN-002,Bookshelf 5-Tier,13.0
2025-10-29,OUTD-001,Camping Tent 2P,15.0
2025-10-29,OFFC-003,Desk Organiser,14.0
2025-10-29,OFFC-002,Ballpoint Pens 10pk,15.0
2025-10-29,OFFC-001,A4 Paper Ream,11.0
2025-10-29,MUSC-003,Digital Piano,12.0
2025-10-29,MUSC-002,DJ Headphones,14.0
2025-10-29,MUSC-001,Acoustic Guitar,11.0
2025-10-29,MOVI-001,Action DVD Pack,14.0
2025-10-29,MOVI-002,Streaming Voucher,12.0
2025-10-29,JWLY-003,Pearl Bracelet,14.0
2025-10-29,JWLY-002,Gold Earrings,15.0
2025-10-29,JWLY-001,Silver Necklace,13.0
2025-10-29,HOMK-003,Cutting Board,15.0
2025-10-29,OUTD-002,Sleeping Bag,11.0
2025-10-29,HOMK-002,Knife Set 5pc,15.0
2025-10-29,MOVI-003,Popcorn Maker,11.0
2025-10-29,OUTD-003,Hiking Socks 3-Pack,15.0
2025-10-29,SOFT-002,Office Suite,11.0
2025-10-29,PCAR-002,Razor 5-Blade,15.0
2025-10-29,HOMK-001,Non-stick Pan 28cm,12.0
2025-10-29,TOYS-002,Remote Control Car,15.0
2025-10-29,TOYS-001,Building Blocks Set,12.0
2025-10-29,TOOL-003,Adjustable Wrench,12.0
2025-10-29,TOOL-002,Hammer 500g,15.0
2025-10-29,TOOL-001,Screwdriver Set,14.0
2025-10-29,SPRT-003,Resistance Bands,16.0
2025-10-29,SPRT-002,Dumbbell Pair 5kg,13.0
2025-10-29,SPRT-001,Yoga Mat,16.0
2025-10-29,SOFT-003,VPN Subscription,13.0
2025-10-29,SOFT-001,Antivirus 1-Year,11.0
2025-10-29,PETS-003,Pet Collar,16.0
2025-10-29,PETS-002,Cat Litter 5kg,13.0
2025-10-29,PETS-001,Dry Dog Food 2kg,15.0
2025-10-29,PCAR-003,Shampoo 400ml,13.0
2025-10-29,PCAR-001,Electric Toothbrush,12.0
2025-10-29,TOYS-003,Jigsaw Puzzle 500pc,15.0
2025-10-29,HLTH-003,First Aid Kit,11.0
2025-10-29,HLTH-001,Vitamin C 60 Tablets,15.0
2025-10-29,BOOK-002,Academic Textbook,14.0
2025-10-29,BOOK-001,Fiction Novel,13.0
2025-10-29,BEAU-003,Hair Serum 100ml,15.0
2025-10-29,BEAU-002,Lipstick Set,16.0
2025-10-29,BEAU-001,Face Moisturiser,14.0
2025-10-29,BABY-002,Nappy Pack 40,14.0
2025-10-29,BOOK-003,Self-Help Guide,12.0
2025-10-29,BABY-001,Baby Monitor,15.0
2025-10-29,AUTO-002,Tyre Inflator,11.0
2025-10-29,AUTO-001,Dash Cam HD,10.0
2025-10-29,APPL-003,Hand Blender,12.0
2025-10-29,APPL-002,Microwave Oven 20L,13.0
2025-10-29,APPL-001,Air Fryer 5L,16.0
2025-10-29,HLTH-002,Digital Thermometer,11.0
2025-10-29,AUTO-003,Car Seat Organiser,16.0
2025-10-29,CLTH-001,Denim Jacket,11.0
2025-10-29,BABY-003,Baby Wipes 80ct,14.0
2025-10-29,CLTH-003,Formal Trousers,11.0
2025-10-29,CLTH-002,Cotton T-Shirt,10.0
2025-10-29,GROC-002,Cooking Oil 1L,23.0
2025-10-29,GROC-001,Ground Coffee 500g,17.0
2025-10-29,GRDN-003,Pruning Shears,11.0
2025-10-29,GRDN-002,Plant Pots Set,13.0
2025-10-29,GRDN-001,Garden Hose 20m,12.0
2025-10-29,FURN-003,Bedside Table,13.0
2025-10-29,FURN-002,Bookshelf 5-Tier,15.0
2025-10-29,GROC-003,Pasta 500g,18.0
2025-10-29,ELEC-003,Wireless Charger,7.0
2025-10-29,ELEC-002,USB-C Hub 7-Port,7.0
2025-10-29,ELEC-001,Bluetooth Speaker,8.0
2025-10-29,DIY0-003,Adhesive Tape Pack,13.0
2025-10-29,DIY0-002,Sandpaper Pack,15.0
2025-10-29,DIY0-001,Power Drill,15.0
2025-10-29,FURN-001,Office Chair,15.0
2025-10-30,OUTD-003,Hiking Socks 3-Pack,14.0
2025-10-30,OUTD-002,Sleeping Bag,13.0
2025-10-30,OUTD-001,Camping Tent 2P,15.0
2025-10-30,OFFC-003,Desk Organiser,14.0
2025-10-30,OFFC-002,Ballpoint Pens 10pk,12.0
2025-10-30,OFFC-001,A4 Paper Ream,15.0
2025-10-30,MUSC-003,Digital Piano,11.0
2025-10-30,MUSC-002,DJ Headphones,14.0
2025-10-30,MOVI-001,Action DVD Pack,14.0
2025-10-30,MOVI-003,Popcorn Maker,12.0
2025-10-30,MOVI-002,Streaming Voucher,16.0
2025-10-30,JWLY-003,Pearl Bracelet,12.0
2025-10-30,JWLY-002,Gold Earrings,13.0
2025-10-30,JWLY-001,Silver Necklace,16.0
2025-10-30,HOMK-003,Cutting Board,12.0
2025-10-30,MUSC-001,Acoustic Guitar,15.0
2025-10-30,PCAR-001,Electric Toothbrush,11.0
2025-10-30,TOYS-003,Jigsaw Puzzle 500pc,13.0
2025-10-30,PCAR-003,Shampoo 400ml,11.0
2025-10-30,HOMK-002,Knife Set 5pc,12.0
2025-10-30,TOYS-002,Remote Control Car,13.0
2025-10-30,TOYS-001,Building Blocks Set,14.0
2025-10-30,TOOL-003,Adjustable Wrench,11.0
2025-10-30,TOOL-002,Hammer 500g,13.0
2025-10-30,TOOL-001,Screwdriver Set,11.0
2025-10-30,SPRT-003,Resistance Bands,11.0
2025-10-30,SPRT-002,Dumbbell Pair 5kg,16.0
2025-10-30,SPRT-001,Yoga Mat,16.0
2025-10-30,SOFT-003,VPN Subscription,14.0
2025-10-30,SOFT-002,Office Suite,14.0
2025-10-30,SOFT-001,Antivirus 1-Year,14.0
2025-10-30,PETS-003,Pet Collar,15.0
2025-10-30,PETS-002,Cat Litter 5kg,12.0
2025-10-30,PETS-001,Dry Dog Food 2kg,11.0
2025-10-30,PCAR-002,Razor 5-Blade,12.0
2025-10-30,HOMK-001,Non-stick Pan 28cm,13.0
2025-10-30,HLTH-003,First Aid Kit,13.0
2025-10-30,HLTH-002,Digital Thermometer,15.0
2025-10-30,BOOK-003,Self-Help Guide,15.0
2025-10-30,BOOK-002,Academic Textbook,15.0
2025-10-30,BOOK-001,Fiction Novel,14.0
2025-10-30,BEAU-003,Hair Serum 100ml,11.0
2025-10-30,BEAU-002,Lipstick Set,15.0
2025-10-30,BEAU-001,Face Moisturiser,12.0
2025-10-30,CLTH-001,Denim Jacket,9.0
2025-10-30,BABY-003,Baby Wipes 80ct,13.0
2025-10-30,BABY-001,Baby Monitor,12.0
2025-10-30,AUTO-003,Car Seat Organiser,15.0
2025-10-30,AUTO-002,Tyre Inflator,15.0
2025-10-30,AUTO-001,Dash Cam HD,15.0
